,Country,Product,Flow,Date,value
1454,Germany,Renewables and waste,Total energy supply (PJ),2007,1200.166413
1455,Germany,Electricity,Total energy supply (PJ),2007,-59.59800106
1456,Germany,Heat,Total energy supply (PJ),2007,-0.2199995928
1457,Germany,Total,Total energy supply (PJ),2007,13859.08039
1458,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2007,369.9477749
1459,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,895.452432
1460,Greece,Oil products,Total energy supply (PJ),2007,-229.3969994
1461,Greece,Natural gas,Total energy supply (PJ),2007,140.8500019
1462,Greece,Nuclear,Total energy supply (PJ),2007,0
1463,Greece,Renewables and waste,Total energy supply (PJ),2007,73.77766271
1464,Greece,Electricity,Total energy supply (PJ),2007,15.67800014
1465,Greece,Heat,Total energy supply (PJ),2007,0
1466,Greece,Total,Total energy supply (PJ),2007,1266.308881
1467,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2007,130.9875842
1468,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,328.226225
1469,Hungary,Oil products,Total energy supply (PJ),2007,-23.46999919
1470,Hungary,Natural gas,Total energy supply (PJ),2007,448.1900988
1471,Hungary,Nuclear,Total energy supply (PJ),2007,160.6527286
1472,Hungary,Renewables and waste,Total energy supply (PJ),2007,81.95060194
1473,Hungary,Electricity,Total energy supply (PJ),2007,14.34959967
1474,Hungary,Heat,Total energy supply (PJ),2007,0
1475,Hungary,Total,Total energy supply (PJ),2007,1140.886835
1476,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2007,98.42421131
1477,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,145.096648
1478,Ireland,Oil products,Total energy supply (PJ),2007,181.2917559
1479,Ireland,Natural gas,Total energy supply (PJ),2007,177.9286921
1480,Ireland,Nuclear,Total energy supply (PJ),2007,0
1481,Ireland,Renewables and waste,Total energy supply (PJ),2007,20.00996487
1482,Ireland,Electricity,Total energy supply (PJ),2007,4.789259586
1483,Ireland,Heat,Total energy supply (PJ),2007,0
1484,Ireland,Total,Total energy supply (PJ),2007,627.5405319
1485,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2007,683.6140386
1486,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,4216.002105
1487,Italy,Oil products,Total energy supply (PJ),2007,-1014.4716
1488,Italy,Natural gas,Total energy supply (PJ),2007,2911.118398
1489,Italy,Nuclear,Total energy supply (PJ),2007,0
1490,Italy,Renewables and waste,Total energy supply (PJ),2007,744.0646438
1491,Italy,Electricity,Total energy supply (PJ),2007,166.6188013
1492,Italy,Heat,Total energy supply (PJ),2007,0
1493,Italy,Total,Total energy supply (PJ),2007,7706.946391
1494,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2007,4.445251164
1495,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,1.219849301
1496,Latvia,Oil products,Total energy supply (PJ),2007,68.3071982
1497,Latvia,Natural gas,Total energy supply (PJ),2007,56.92230091
1498,Latvia,Nuclear,Total energy supply (PJ),2007,0
1499,Latvia,Renewables and waste,Total energy supply (PJ),2007,59.11345432
1500,Latvia,Electricity,Total energy supply (PJ),2007,10.80000132
1501,Latvia,Heat,Total energy supply (PJ),2007,0
1502,Latvia,Total,Total energy supply (PJ),2007,200.8080469
1503,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2007,10.41525115
1504,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,249.0676618
1505,Lithuania,Oil products,Total energy supply (PJ),2007,-137.9124007
1506,Lithuania,Natural gas,Total energy supply (PJ),2007,121.0661996
1507,Lithuania,Nuclear,Total energy supply (PJ),2007,109.1960899
1508,Lithuania,Renewables and waste,Total energy supply (PJ),2007,40.36119999
1509,Lithuania,Electricity,Total energy supply (PJ),2007,-4.939201454
1510,Lithuania,Heat,Total energy supply (PJ),2007,8.832000172
1511,Lithuania,Total,Total energy supply (PJ),2007,396.0868005
1512,Luxembourg,"Coal, peat and oil shale",Total energy supply (PJ),2007,3.280374547
1513,Luxembourg,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,0
1514,Luxembourg,Oil products,Total energy supply (PJ),2007,104.0503243
1515,Luxembourg,Natural gas,Total energy supply (PJ),2007,48.08352231
1516,Luxembourg,Nuclear,Total energy supply (PJ),2007,0
1517,Luxembourg,Renewables and waste,Total energy supply (PJ),2007,6.766932247
1518,Luxembourg,Electricity,Total energy supply (PJ),2007,14.25504498
1519,Luxembourg,Heat,Total energy supply (PJ),2007,0
1520,Luxembourg,Total,Total energy supply (PJ),2007,176.4361942
1521,Netherlands,"Coal, peat and oil shale",Total energy supply (PJ),2007,352.10105
1522,Netherlands,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,2567.126514
1523,Netherlands,Oil products,Total energy supply (PJ),2007,-1259.19166
1524,Netherlands,Natural gas,Total energy supply (PJ),2007,1395.700201
1525,Netherlands,Nuclear,Total energy supply (PJ),2007,45.818183
1526,Netherlands,Renewables and waste,Total energy supply (PJ),2007,135.7072634
1527,Netherlands,Electricity,Total energy supply (PJ),2007,63.3924016
1528,Netherlands,Heat,Total energy supply (PJ),2007,0
1529,Netherlands,Total,Total energy supply (PJ),2007,3300.653949
1530,Poland,"Coal, peat and oil shale",Total energy supply (PJ),2007,2328.605125
1531,Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,897.195401
1532,Poland,Oil products,Total energy supply (PJ),2007,95.23739918
1533,Poland,Natural gas,Total energy supply (PJ),2007,523.1241012
1534,Poland,Nuclear,Total energy supply (PJ),2007,0
1535,Poland,Renewables and waste,Total energy supply (PJ),2007,211.7835672
1536,Poland,Electricity,Total energy supply (PJ),2007,-19.25279883
1537,Poland,Heat,Total energy supply (PJ),2007,0.6599987784
1538,Poland,Total,Total energy supply (PJ),2007,4037.352798
1539,Portugal,"Coal, peat and oil shale",Total energy supply (PJ),2007,120.8713376
1540,Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,563.1734809
1541,Portugal,Oil products,Total energy supply (PJ),2007,-3.132400475
1542,Portugal,Natural gas,Total energy supply (PJ),2007,159.4485002
1543,Portugal,Nuclear,Total energy supply (PJ),2007,0
1544,Portugal,Renewables and waste,Total energy supply (PJ),2007,193.1817195
1545,Portugal,Electricity,Total energy supply (PJ),2007,26.95679972
1546,Portugal,Heat,Total energy supply (PJ),2007,0
1547,Portugal,Total,Total energy supply (PJ),2007,1060.499433
1548,Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),2007,167.5446787
1549,Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,258.1771966
1550,Slovak Republic,Oil products,Total energy supply (PJ),2007,-108.7743996
1551,Slovak Republic,Natural gas,Total energy supply (PJ),2007,213.0803992
1552,Slovak Republic,Nuclear,Total energy supply (PJ),2007,169.3150001
1553,Slovak Republic,Renewables and waste,Total energy supply (PJ),2007,41.65724067
1554,Slovak Republic,Electricity,Total energy supply (PJ),2007,6.209999924
1555,Slovak Republic,Heat,Total energy supply (PJ),2007,0.0013983912
1556,Slovak Republic,Total,Total energy supply (PJ),2007,747.2115181
1557,Slovenia,"Coal, peat and oil shale",Total energy supply (PJ),2007,66.92432747
1558,Slovenia,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,0
1559,Slovenia,Oil products,Total energy supply (PJ),2007,107.4558004
1560,Slovenia,Natural gas,Total energy supply (PJ),2007,38.27519806
1561,Slovenia,Nuclear,Total energy supply (PJ),2007,62.12727206
1562,Slovenia,Renewables and waste,Total energy supply (PJ),2007,41.84277453
1563,Slovenia,Electricity,Total energy supply (PJ),2007,0.824401854
1564,Slovenia,Heat,Total energy supply (PJ),2007,0
1565,Slovenia,Total,Total energy supply (PJ),2007,317.4497744
1566,Spain,"Coal, peat and oil shale",Total energy supply (PJ),2007,834.3090119
1567,Spain,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,2500.521401
1568,Spain,Oil products,Total energy supply (PJ),2007,322.9795994
1569,Spain,Natural gas,Total energy supply (PJ),2007,1330.717498
1570,Spain,Nuclear,Total energy supply (PJ),2007,601.1236367
1571,Spain,Renewables and waste,Total energy supply (PJ),2007,432.146143
1572,Spain,Electricity,Total energy supply (PJ),2007,-20.7036004
1573,Spain,Heat,Total energy supply (PJ),2007,0
1574,Spain,Total,Total energy supply (PJ),2007,6001.093698
1575,Sweden,"Coal, peat and oil shale",Total energy supply (PJ),2007,112.0345812
1576,Sweden,"Crude, NGL and feedstocks",Total energy supply (PJ),2007,750.1486839
1577,Sweden,Oil products,Total energy supply (PJ),2007,-208.7205001
1578,Sweden,Natural gas,Total energy supply (PJ),2007,38.12219983
1579,Sweden,Nuclear,Total energy supply (PJ),2007,730.5709098
1580,Sweden,Renewables and waste,Total energy supply (PJ),2007,654.216368
1581,Sweden,Electricity,Total energy supply (PJ),2007,4.737598661
1582,Sweden,Heat,Total energy supply (PJ),2007,11.84431066
1583,Sweden,Total,Total energy supply (PJ),2007,2092.954148
1584,Austria,"Coal, peat and oil shale",Total energy supply (PJ),2008,160.4414752
1585,Austria,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,391.3567883
1586,Austria,Oil products,Total energy supply (PJ),2008,139.7307196
1587,Austria,Natural gas,Total energy supply (PJ),2008,315.8764043
1588,Austria,Nuclear,Total energy supply (PJ),2008,0
1589,Austria,Renewables and waste,Total energy supply (PJ),2008,378.2079503
1590,Austria,Electricity,Total energy supply (PJ),2008,17.50224751
1591,Austria,Heat,Total energy supply (PJ),2008,0.156230442
1592,Austria,Total,Total energy supply (PJ),2008,1403.27182
1593,Belgium,"Coal, peat and oil shale",Total energy supply (PJ),2008,190.8336909
1594,Belgium,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,1400.359197
1595,Belgium,Oil products,Total energy supply (PJ),2008,-430.3284982
1596,Belgium,Natural gas,Total energy supply (PJ),2008,621.3015007
1597,Belgium,Nuclear,Total energy supply (PJ),2008,497.1054545
1598,Belgium,Renewables and waste,Total energy supply (PJ),2008,107.2017035
1599,Belgium,Electricity,Total energy supply (PJ),2008,38.1492005
1600,Belgium,Heat,Total energy supply (PJ),2008,2.662000934
1601,Belgium,Total,Total energy supply (PJ),2008,2427.284254
1602,Czech Republic,"Coal, peat and oil shale",Total energy supply (PJ),2008,825.7873875
1603,Czech Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,355.5604522
1604,Czech Republic,Oil products,Total energy supply (PJ),2008,50.38339854
1605,Czech Republic,Natural gas,Total energy supply (PJ),2008,300.3417015
1606,Czech Republic,Nuclear,Total energy supply (PJ),2008,290.6172724
1607,Czech Republic,Renewables and waste,Total energy supply (PJ),2008,113.4200687
1608,Czech Republic,Electricity,Total energy supply (PJ),2008,-41.28840034
1609,Czech Republic,Heat,Total energy supply (PJ),2008,0.8429535648
1610,Czech Republic,Total,Total energy supply (PJ),2008,1895.664838
1611,Denmark,"Coal, peat and oil shale",Total energy supply (PJ),2008,167.718703
1612,Denmark,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,315.9567992
1613,Denmark,Oil products,Total energy supply (PJ),2008,-6.185599254
1614,Denmark,Natural gas,Total energy supply (PJ),2008,170.6498984
1615,Denmark,Nuclear,Total energy supply (PJ),2008,0
1616,Denmark,Renewables and waste,Total energy supply (PJ),2008,154.6502767
1617,Denmark,Electricity,Total energy supply (PJ),2008,5.23800081
1618,Denmark,Heat,Total energy supply (PJ),2008,0.1580014584
1619,Denmark,Total,Total energy supply (PJ),2008,808.1860762
1620,Estonia,"Coal, peat and oil shale",Total energy supply (PJ),2008,144.2159882
1621,Estonia,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,-11.41243806
1622,Estonia,Oil products,Total energy supply (PJ),2008,41.12128422
1623,Estonia,Natural gas,Total energy supply (PJ),2008,32.25959964
1624,Estonia,Nuclear,Total energy supply (PJ),2008,0
1625,Estonia,Renewables and waste,Total energy supply (PJ),2008,27.22661386
1626,Estonia,Electricity,Total energy supply (PJ),2008,-3.387598495
1627,Estonia,Heat,Total energy supply (PJ),2008,0
1628,Estonia,Total,Total energy supply (PJ),2008,230.0234451
1629,Finland,"Coal, peat and oil shale",Total energy supply (PJ),2008,225.2479727
1630,Finland,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,500.5654218
1631,Finland,Oil products,Total energy supply (PJ),2008,-95.25399984
1632,Finland,Natural gas,Total energy supply (PJ),2008,161.7048002
1633,Finland,Nuclear,Total energy supply (PJ),2008,250.4509093
1634,Finland,Renewables and waste,Total energy supply (PJ),2008,385.5860004
1635,Finland,Electricity,Total energy supply (PJ),2008,45.97919895
1636,Finland,Heat,Total energy supply (PJ),2008,6.078798173
1637,Finland,Total,Total energy supply (PJ),2008,1480.359102
1638,France,"Coal, peat and oil shale",Total energy supply (PJ),2008,534.2799973
1639,France,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,3618.41747
1640,France,Oil products,Total energy supply (PJ),2008,-118.8703989
1641,France,Natural gas,Total energy supply (PJ),2008,1669.912201
1642,France,Nuclear,Total energy supply (PJ),2008,4793.967274
1643,France,Renewables and waste,Total energy supply (PJ),2008,832.5948438
1644,France,Electricity,Total energy supply (PJ),2008,-172.7568009
1645,France,Heat,Total energy supply (PJ),2008,0.0587994192
1646,France,Total,Total energy supply (PJ),2008,11157.60337
1647,Germany,"Coal, peat and oil shale",Total energy supply (PJ),2008,3357.860136
1648,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,4665.329624
1649,Germany,Oil products,Total energy supply (PJ),2008,-38.32700134
1650,Germany,Natural gas,Total energy supply (PJ),2008,3230.635501
1651,Germany,Nuclear,Total energy supply (PJ),2008,1619.945456
1652,Germany,Renewables and waste,Total energy supply (PJ),2008,1269.790163
1653,Germany,Electricity,Total energy supply (PJ),2008,-72.35999967
1654,Germany,Heat,Total energy supply (PJ),2008,-0.2449989756
1655,Germany,Total,Total energy supply (PJ),2008,14032.62888
1656,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2008,348.3641719
1657,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,845.2381132
1658,Greece,Oil products,Total energy supply (PJ),2008,-158.9117985
1659,Greece,Natural gas,Total energy supply (PJ),2008,146.7954003
1660,Greece,Nuclear,Total energy supply (PJ),2008,0
1661,Greece,Renewables and waste,Total energy supply (PJ),2008,73.67488095
1662,Greece,Electricity,Total energy supply (PJ),2008,20.20679889
1663,Greece,Heat,Total energy supply (PJ),2008,0
1664,Greece,Total,Total energy supply (PJ),2008,1275.367567
1665,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2008,127.5576907
1666,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,319.1952513
1667,Hungary,Oil products,Total energy supply (PJ),2008,-26.40299913
1668,Hungary,Natural gas,Total energy supply (PJ),2008,442.1609979
1669,Hungary,Nuclear,Total energy supply (PJ),2008,162.2049093
1670,Hungary,Renewables and waste,Total energy supply (PJ),2008,86.28369292
1671,Hungary,Electricity,Total energy supply (PJ),2008,14.05080032
1672,Hungary,Heat,Total energy supply (PJ),2008,0
1673,Hungary,Total,Total energy supply (PJ),2008,1125.050348
1674,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2008,96.99759689
1675,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,136.1412043
1676,Ireland,Oil products,Total energy supply (PJ),2008,174.353056
1677,Ireland,Natural gas,Total energy supply (PJ),2008,189.1555419
1678,Ireland,Nuclear,Total energy supply (PJ),2008,0
1679,Ireland,Renewables and waste,Total energy supply (PJ),2008,24.07212802
1680,Ireland,Electricity,Total energy supply (PJ),2008,1.620777269
1681,Ireland,Heat,Total energy supply (PJ),2008,0
1682,Ireland,Total,Total energy supply (PJ),2008,622.3403002
1683,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2008,661.4468544
1684,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,3917.398863
1685,Italy,Oil products,Total energy supply (PJ),2008,-884.7037985
1686,Italy,Natural gas,Total energy supply (PJ),2008,2910.6387
1687,Italy,Nuclear,Total energy supply (PJ),2008,0
1688,Italy,Renewables and waste,Total energy supply (PJ),2008,856.5820342
1689,Italy,Electricity,Total energy supply (PJ),2008,144.1260013
1690,Italy,Heat,Total energy supply (PJ),2008,0
1691,Italy,Total,Total energy supply (PJ),2008,7605.488655
1692,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2008,4.47203831
1693,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,0.9050479956
1694,Latvia,Oil products,Total energy supply (PJ),2008,63.89480085
1695,Latvia,Natural gas,Total energy supply (PJ),2008,55.81349811
1696,Latvia,Nuclear,Total energy supply (PJ),2008,0
1697,Latvia,Renewables and waste,Total energy supply (PJ),2008,57.88153866
1698,Latvia,Electricity,Total energy supply (PJ),2008,9.072000108
1699,Latvia,Heat,Total energy supply (PJ),2008,0
1700,Latvia,Total,Total energy supply (PJ),2008,192.0389199
1701,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2008,8.829354114
1702,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2008,408.9968443
1703,Lithuania,Oil products,Total energy supply (PJ),2008,-285.1049985
